incident_month,incident_week,incident_weekday,weekend,part_of_the_day,latitude,longitude,incident_place,incident_district,incident_division,max_temp,avg_temp,min_temp,weather_code,precip,humidity,visibility,cloudcover,heatindex,season,household,male_population,female_population,total_population,gender_ration,average_household_size,density_per_kmsq,literacy_rate,religious_institution,playground,park,police_station,cyber_cafe,school,college,cinema,crime
6,25,4,0,0,23.723273,90.505784,demra,dhaka,dhaka,32.9,30.4,27.9,143,0.1,55.0,8.0,25.0,38.0,2,16788,42426,35689,78115,119.0,4.7,38871,55.6,15,6,3,0,10,27,14,2,rape
6,26,6,1,2,23.704119,90.410994,bangshal,dhaka,dhaka,35.1,32.4,29.6,353,4.7,73.0,8.0,52.0,42.0,2,10040,26053,21273,47326,122.0,4.7,21682,71.7,22,6,3,3,9,20,10,3,assault
7,30,5,1,4,23.708487,90.426217,bangshal,dhaka,dhaka,34.0,29.9,25.7,359,43.1,89.0,5.0,72.0,43.0,2,23663,55083,44100,99183,125.0,4.2,41791,60.6,39,4,4,3,23,41,16,5,murder
8,30,5,1,0,23.737466,90.417733,aftabnagar,dhaka,dhaka,32.5,29.2,26.0,143,1.8,54.0,10.0,21.0,38.0,2,9261,21206,17931,39137,118.0,4.2,17996,63.5,11,2,1,1,6,14,2,2,rape
6,25,0,0,4,23.790632,90.443606,badda,dhaka,dhaka,36.1,32.1,28.0,113,0.4,70.0,10.0,32.0,43.0,2,12947,30855,26514,57369,116.0,4.4,24906,53.6,21,3,3,3,11,25,8,4,rape
8,33,0,0,3,23.745752,90.368049,dhanmondi,dhaka,dhaka,32.6,30.3,27.9,113,1.7,53.0,9.0,31.0,38.0,2,23383,57147,46488,103635,123.0,4.4,41886,69.0,39,8,7,2,24,44,20,9,robbery
8,32,6,1,4,23.764703,90.340523,gabtoli,dhaka,dhaka,38.3,34.9,31.5,353,15.8,82.0,6.0,62.0,47.0,2,22838,58011,49069,107080,118.0,4.7,41608,72.5,58,14,4,4,25,68,31,13,assault
8,34,5,1,4,23.89901,90.282018,dhaka university,dhaka,dhaka,37.7,32.9,28.2,116,1.4,54.0,10.0,5.0,43.0,2,29503,75906,62672,138578,121.0,4.7,61826,80.9,91,19,9,6,40,85,36,16,robbery
2,10,0,0,1,23.728207,90.486928,demra,dhaka,dhaka,28.3,23.7,19.0,113,1.7,53.0,10.0,28.0,34.0,3,15625,39247,32127,71374,122.0,4.6,36489,64.9,25,5,0,0,12,27,9,6,rape
5,22,6,1,3,23.717753,90.391548,chawkbazar,dhaka,dhaka,36.7,34.3,32.0,176,13.7,88.0,8.0,43.0,46.0,1,13981,34088,29030,63118,117.0,4.5,24485,66.7,20,4,3,1,11,18,13,3,kidnap
4,15,5,1,1,23.728574,90.503686,demra,dhaka,dhaka,38.4,34.6,30.8,176,19.4,87.0,7.0,73.0,47.0,1,34448,86643,75259,161902,115.0,4.7,54797,61.4,82,14,9,5,40,76,34,15,assault
5,21,6,1,1,23.860753,90.260781,dhaka university,dhaka,dhaka,38.6,34.1,29.6,356,6.7,79.0,8.0,67.0,46.0,1,19032,46391,38367,84758,121.0,4.5,33383,73.3,44,13,4,4,17,38,15,8,assault
11,43,1,0,0,23.709008,90.487365,demra,dhaka,dhaka,31.1,27.8,24.5,113,0.1,62.0,10.0,17.0,37.0,2,10927,24300,20764,45064,117.0,4.1,27606,62.0,15,3,1,4,11,16,9,4,rape
7,27,5,1,4,23.890399,90.324031,ashulia,dhaka,dhaka,34.1,30.3,26.5,359,41.2,91.0,4.0,97.0,43.0,2,15300,33000,28345,61345,116.0,4.0,26661,58.4,21,6,2,2,9,24,11,3,murder
7,28,6,1,4,23.746792,90.357534,hazaribagh,dhaka,dhaka,34.1,29.9,25.8,386,32.5,92.0,7.0,84.0,43.0,2,16821,42544,34126,76670,125.0,4.6,36877,51.7,14,4,3,0,8,20,9,4,murder
8,32,6,1,3,23.90174,90.210327,dhamrai,dhaka,dhaka,30.9,27.6,24.2,353,13.6,74.0,9.0,62.0,38.0,2,12103,28167,23502,51669,120.0,4.3,33815,79.4,32,4,7,4,12,26,11,2,assault
6,26,6,1,4,23.754574,90.344385,mohammadpur,dhaka,dhaka,32.2,27.3,22.5,353,18.7,76.0,6.0,61.0,40.0,2,23860,53733,45006,98739,119.0,4.1,51889,66.5,53,10,4,3,21,44,20,11,assault
7,27,3,0,4,23.845682,90.274404,savar,dhaka,dhaka,36.8,33.7,30.7,176,14.9,85.0,7.0,74.0,45.0,2,28690,63288,52434,115722,121.0,4.0,41638,74.0,65,23,6,4,31,73,39,13,robbery
4,17,4,0,4,23.711187,90.403331,chawkbazar,dhaka,dhaka,37.3,32.5,27.7,353,6.0,76.0,9.0,79.0,45.0,1,20032,45995,37360,83355,123.0,4.2,37260,61.3,44,5,5,4,19,32,12,4,kidnap
4,16,5,1,4,23.709929,90.397215,bangshal,dhaka,dhaka,32.8,29.8,26.7,176,16.8,75.0,8.0,54.0,40.0,1,15875,38988,31992,70980,122.0,4.5,36892,61.6,30,8,1,2,10,31,14,4,kidnap
9,36,6,1,3,23.73218,90.415359,uttarkhan,dhaka,dhaka,31.9,28.7,25.4,356,10.5,81.0,7.0,79.0,40.0,2,10079,24368,19542,43910,125.0,4.4,23141,71.4,17,6,0,2,4,16,5,1,assault
2,8,4,0,3,23.703531,90.387065,chawkbazar,dhaka,dhaka,25.4,23.1,20.8,353,3.8,81.0,6.0,80.0,33.0,3,19116,42822,35721,78543,120.0,4.1,27543,71.8,42,9,6,5,23,44,18,6,kidnap
4,17,5,1,4,23.718264,90.3652,hazaribagh,dhaka,dhaka,37.4,35.3,33.3,113,1.3,50.0,8.0,16.0,42.0,1,15208,37764,31327,69091,121.0,4.5,40228,55.7,26,6,3,1,8,19,9,6,rape
8,33,0,0,1,23.720335,90.41607,bangshal,dhaka,dhaka,29.7,25.3,21.0,359,22.3,84.0,3.0,73.0,38.0,2,11687,30911,25059,55970,123.0,4.8,30736,49.9,12,3,1,2,4,26,8,5,bodyfound
11,43,4,0,2,23.810318,90.400927,cantonment,dhaka,dhaka,28.5,23.9,19.4,113,1.4,59.0,9.0,38.0,34.0,2,42544,103849,87838,191687,118.0,4.5,64376,71.0,87,24,9,4,36,107,54,16,robbery
8,32,5,1,4,23.919083,90.204642,dhamrai,dhaka,dhaka,38.7,33.8,29.0,113,1.9,66.0,10.0,2.0,45.0,2,15740,35835,29261,65096,122.0,4.1,40473,59.0,18,6,3,0,7,23,9,3,rape
3,14,5,1,1,23.723743,90.331348,hazaribagh,dhaka,dhaka,32.5,28.3,24.1,308,41.4,82.0,6.0,80.0,41.0,1,10440,25530,21850,47380,117.0,4.5,23712,45.8,8,2,1,0,5,10,5,4,bodyfound
1,2,1,0,4,23.782106,90.317656,gabtoli,dhaka,dhaka,29.4,24.4,19.4,116,0.9,50.0,9.0,10.0,34.0,3,31038,69060,55546,124606,124.0,4.0,67331,84.6,78,23,9,6,47,64,41,12,robbery
6,25,6,1,4,23.706813,90.394304,bangshal,dhaka,dhaka,32.8,30.4,28.1,359,38.9,89.0,7.0,73.0,42.0,2,19820,48237,39518,87755,122.0,4.4,38974,60.8,26,9,3,0,11,31,10,3,murder
10,39,6,1,3,23.727903,90.39902,aftabnagar,dhaka,dhaka,33.0,29.4,25.8,113,1.4,54.0,9.0,6.0,38.0,2,15284,39299,33513,72812,117.0,4.8,33352,67.6,32,9,3,3,20,40,12,4,robbery
7,27,5,1,2,23.745964,90.404206,buet,dhaka,dhaka,37.7,34.7,31.6,353,10.3,88.0,6.0,61.0,47.0,2,24908,56284,45782,102066,123.0,4.1,34649,78.5,58,12,4,2,16,64,26,8,assault
8,31,6,1,4,23.729507,90.489857,demra,dhaka,dhaka,30.9,27.2,23.4,359,17.0,92.0,4.0,92.0,40.0,2,28415,62365,51631,113996,121.0,4.0,44316,57.2,41,14,7,2,16,39,15,7,murder
8,31,6,1,4,23.728012,90.41594,uttarkhan,dhaka,dhaka,37.5,32.7,27.9,353,6.3,80.0,9.0,67.0,45.0,2,18698,47134,38097,85231,124.0,4.6,55145,63.4,34,9,3,2,19,43,15,6,assault
7,30,2,0,3,23.735001,90.502164,demra,dhaka,dhaka,27.7,22.7,17.8,143,0.4,52.0,8.0,29.0,33.0,2,10997,24282,20469,44751,119.0,4.1,27946,60.8,10,4,0,1,6,13,7,1,kidnap
5,18,5,1,0,23.716112,90.3574,hazaribagh,dhaka,dhaka,32.9,30.5,28.0,359,26.3,90.0,4.0,83.0,42.0,1,26855,59760,50532,110292,118.0,4.1,38933,59.8,40,6,7,3,21,51,17,4,murder
11,44,5,1,4,23.735468,90.39873,chawkbazar,dhaka,dhaka,31.9,27.8,23.7,176,13.7,77.0,8.0,71.0,40.0,2,11913,29803,25891,55694,115.0,4.7,26130,60.7,15,7,1,0,9,19,9,3,kidnap
6,23,4,0,1,23.854633,90.272185,savar,dhaka,dhaka,30.5,27.5,24.5,113,0.7,64.0,9.0,15.0,37.0,2,10745,23877,19458,43335,123.0,4.0,28520,70.7,18,4,3,2,10,12,5,6,rape
4,14,6,1,1,23.903434,90.22077,dhamrai,dhaka,dhaka,35.6,33.3,31.0,353,16.5,81.0,6.0,70.0,44.0,1,31385,68831,59256,128087,116.0,4.1,59251,60.5,38,10,9,3,33,51,29,11,assault
6,22,0,0,0,23.714208,90.50517,demra,dhaka,dhaka,32.9,28.9,24.9,143,1.5,66.0,10.0,30.0,39.0,2,10518,27065,22749,49814,119.0,4.7,26486,72.3,18,4,2,3,11,22,5,6,kidnap
10,41,6,1,4,23.775164,90.34285,mohammadpur,dhaka,dhaka,30.7,25.8,20.8,353,4.1,76.0,6.0,49.0,38.0,2,14172,33980,29298,63278,116.0,4.5,26156,70.6,27,4,4,0,9,28,7,2,kidnap
1,2,5,1,3,23.69999,90.406564,bangshal,dhaka,dhaka,31.3,27.5,23.6,176,4.5,85.0,9.0,59.0,40.0,3,14496,36157,31291,67448,116.0,4.7,28417,76.7,57,14,1,6,11,67,23,6,robbery
9,38,6,1,4,23.785583,90.430021,gulshan,dhaka,dhaka,30.5,25.7,20.8,353,12.6,81.0,9.0,77.0,39.0,2,20785,45925,37530,83455,122.0,4.0,28811,64.8,21,6,5,3,14,40,20,9,assault
1,6,5,1,4,23.86338,90.274066,dhaka university,dhaka,dhaka,31.5,27.0,22.5,176,7.4,73.0,9.0,62.0,39.0,3,18457,41448,34878,76326,119.0,4.1,27766,75.5,50,12,8,7,23,57,14,14,robbery
7,26,5,1,4,23.759055,90.343992,mohammadpur,dhaka,dhaka,35.3,30.5,25.8,113,0.3,69.0,9.0,17.0,42.0,2,15522,37330,32115,69445,116.0,4.5,35085,84.4,35,9,0,4,18,61,23,10,robbery
5,21,5,1,0,23.745834,90.362118,hazaribagh,dhaka,dhaka,28.9,24.7,20.4,359,23.3,85.0,6.0,76.0,37.0,1,24320,58867,49270,108137,119.0,4.4,47423,53.3,31,6,6,3,20,49,14,7,murder
6,25,6,1,4,23.789757,90.432943,gulshan,dhaka,dhaka,35.5,31.0,26.6,113,0.4,54.0,10.0,14.0,41.0,2,19795,52069,42329,94398,123.0,4.8,54685,84.4,54,16,8,2,30,49,26,17,robbery
7,30,6,1,4,23.753671,90.351963,mohammadpur,dhaka,dhaka,30.0,25.4,20.8,359,37.3,86.0,5.0,82.0,39.0,2,20564,53949,43285,97234,125.0,4.7,48248,62.6,41,8,2,1,15,44,17,5,murder
6,22,4,0,1,23.85639,90.286623,savar,dhaka,dhaka,32.5,30.2,27.9,386,22.9,90.0,6.0,81.0,41.0,2,12690,29354,24180,53534,121.0,4.2,31571,55.5,10,1,2,0,13,14,11,1,bodyfound
3,13,0,0,3,23.754615,90.361173,mohammadpur,dhaka,dhaka,31.6,29.4,27.1,113,1.3,52.0,9.0,27.0,37.0,1,20309,49122,42037,91159,117.0,4.5,32255,83.5,58,17,6,5,30,61,33,6,robbery
5,18,5,1,4,23.769301,90.362159,dhanmondi,dhaka,dhaka,35.0,30.5,26.0,359,34.8,92.0,4.0,91.0,44.0,1,21578,50393,41521,91914,121.0,4.3,31601,55.4,32,9,5,3,13,33,18,12,murder
4,14,5,1,3,23.919461,90.223399,dhamrai,dhaka,dhaka,36.5,32.7,28.9,353,12.9,84.0,8.0,63.0,45.0,1,13857,32709,26693,59402,123.0,4.3,29955,68.0,31,6,5,5,15,43,16,8,kidnap
1,5,4,0,2,23.725652,90.488242,demra,dhaka,dhaka,29.8,25.1,20.3,116,1.1,59.0,9.0,32.0,36.0,3,30778,67258,56493,123751,119.0,4.0,52743,67.9,61,17,9,4,36,61,23,12,robbery
5,18,6,1,4,23.74801,90.363348,dhanmondi,dhaka,dhaka,33.4,31.0,28.5,116,0.3,55.0,9.0,2.0,39.0,1,23513,54782,44672,99454,123.0,4.2,63513,73.0,49,9,7,3,21,40,22,12,robbery
7,30,6,1,0,23.704667,90.492153,demra,dhaka,dhaka,32.2,29.8,27.4,359,37.9,92.0,6.0,96.0,41.0,2,26669,66720,55907,122627,119.0,4.6,43434,70.0,39,9,3,0,18,41,26,9,murder
5,20,6,1,4,23.774492,90.450899,badda,dhaka,dhaka,33.5,29.8,26.0,353,18.5,86.0,9.0,74.0,42.0,1,24434,57328,47938,105266,120.0,4.3,56821,67.6,47,8,8,2,21,60,25,12,assault
12,49,3,0,2,23.721899,90.482551,demra,dhaka,dhaka,34.9,30.9,26.8,113,1.8,64.0,9.0,30.0,41.0,3,33390,72757,62680,135437,116.0,4.1,56403,68.3,87,20,13,7,26,82,30,16,robbery
4,14,5,1,2,23.724815,90.408481,aftabnagar,dhaka,dhaka,34.2,29.9,25.7,113,0.2,52.0,8.0,11.0,39.0,1,30698,77848,65970,143818,118.0,4.7,58513,79.6,123,32,15,8,47,120,63,14,robbery
7,26,6,1,4,23.717722,90.425595,aftabnagar,dhaka,dhaka,34.8,30.2,25.7,176,17.3,86.0,7.0,76.0,43.0,2,16814,39600,33685,73285,118.0,4.4,34690,79.7,39,13,4,5,28,38,28,10,assault
9,35,0,0,4,23.715436,90.402623,bangshal,dhaka,dhaka,30.5,27.8,25.1,143,1.6,60.0,9.0,18.0,37.0,2,15935,35767,29643,65410,121.0,4.1,22131,60.2,23,6,6,1,5,30,8,6,rape
7,29,5,1,2,23.725892,90.41162,aftabnagar,dhaka,dhaka,35.3,31.9,28.6,176,4.3,81.0,8.0,49.0,43.0,2,29447,65677,55953,121630,117.0,4.1,51113,64.9,57,16,8,6,41,67,33,15,assault
9,38,3,0,2,23.736561,90.409417,uttarkhan,dhaka,dhaka,29.6,27.2,24.9,176,15.7,89.0,7.0,42.0,38.0,2,18705,44142,35894,80036,123.0,4.3,30697,65.2,30,8,5,2,19,28,14,7,robbery
9,35,5,1,4,23.909359,90.319735,ashulia,dhaka,dhaka,32.0,28.3,24.5,359,44.3,88.0,8.0,72.0,41.0,2,13829,35212,29137,64349,121.0,4.7,29776,69.8,23,6,6,1,10,23,13,6,murder
7,30,5,1,0,23.73924,90.390534,chawkbazar,dhaka,dhaka,32.7,29.8,26.8,308,37.2,93.0,5.0,80.0,42.0,2,18264,40564,34230,74794,119.0,4.1,47498,50.6,23,5,5,1,11,24,8,5,murder
8,33,6,1,1,23.795117,90.327298,gabtoli,dhaka,dhaka,39.0,36.4,33.9,176,3.9,81.0,7.0,69.0,47.0,2,15512,35499,30175,65674,118.0,4.2,31722,60.2,26,5,4,1,10,21,11,2,assault
5,18,6,1,3,23.735387,90.381828,hazaribagh,dhaka,dhaka,30.4,26.5,22.7,176,19.8,83.0,6.0,47.0,39.0,1,19232,46051,39777,85828,116.0,4.5,32826,71.4,42,13,9,5,27,42,24,12,kidnap
12,47,6,1,4,23.902157,90.223656,dhamrai,dhaka,dhaka,33.9,30.8,27.7,116,1.5,50.0,9.0,32.0,39.0,3,15862,41109,33849,74958,121.0,4.7,33901,64.2,32,9,5,3,18,28,16,5,rape
6,25,6,1,3,23.711822,90.372554,bangshal,dhaka,dhaka,38.5,34.2,29.9,356,4.0,84.0,8.0,69.0,47.0,2,18545,47100,40512,87612,116.0,4.7,39371,67.5,29,12,3,2,13,40,18,8,assault
10,39,5,1,3,23.735987,90.402422,buet,dhaka,dhaka,29.4,27.1,24.9,176,13.3,87.0,7.0,56.0,38.0,2,23038,58679,50177,108856,117.0,4.7,55603,79.1,67,21,10,1,27,87,22,21,kidnap
5,19,6,1,2,23.790979,90.464815,badda,dhaka,dhaka,37.6,33.1,28.7,176,5.0,89.0,9.0,47.0,46.0,1,17073,44203,36694,80897,120.0,4.7,29658,79.6,52,15,0,5,26,54,22,13,assault
5,18,6,1,3,23.793137,90.406903,gulshan,dhaka,dhaka,37.4,33.7,30.0,176,10.6,90.0,6.0,56.0,46.0,1,15730,36365,29394,65759,124.0,4.2,32367,74.9,35,7,11,2,18,39,15,7,robbery
3,10,0,0,3,23.79418,90.442991,badda,dhaka,dhaka,34.9,31.6,28.3,113,0.4,58.0,9.0,31.0,41.0,1,32196,80493,69741,150234,115.0,4.7,54636,73.2,91,15,9,5,27,91,42,15,robbery
1,4,5,1,1,23.915142,90.297687,ashulia,dhaka,dhaka,29.8,25.9,22.0,143,0.0,67.0,9.0,21.0,37.0,3,14315,33090,27508,60598,120.0,4.2,36917,74.3,20,7,1,2,7,24,8,11,rape
3,12,3,0,2,23.857242,90.266525,savar,dhaka,dhaka,36.1,32.3,28.5,113,1.0,69.0,10.0,17.0,43.0,1,30306,70661,57631,128292,123.0,4.2,60743,72.5,69,16,6,3,32,67,32,6,robbery
12,46,4,0,1,23.919653,90.324253,ashulia,dhaka,dhaka,28.4,25.1,21.8,113,0.7,66.0,9.0,36.0,35.0,3,13144,34882,28148,63030,124.0,4.8,26864,74.2,32,11,2,0,10,31,19,4,rape
3,10,2,0,2,23.72244,90.412578,uttarkhan,dhaka,dhaka,37.9,35.3,32.8,176,12.1,71.0,8.0,42.0,45.0,1,33475,74724,60512,135236,123.0,4.0,46699,72.6,50,15,4,2,33,67,28,8,robbery
5,19,4,0,2,23.859229,90.263704,savar,dhaka,dhaka,37.0,32.3,27.6,176,14.0,85.0,8.0,46.0,46.0,1,27772,69013,55816,124829,124.0,4.5,54311,78.2,84,15,8,5,45,73,46,10,robbery
12,48,5,1,4,23.70429,90.396357,chawkbazar,dhaka,dhaka,27.5,25.1,22.7,143,1.9,51.0,9.0,20.0,33.0,3,22128,48666,40361,89027,121.0,4.0,32768,75.0,35,7,3,2,12,44,15,3,kidnap
7,26,5,1,2,23.801299,90.403081,cantonment,dhaka,dhaka,32.6,27.8,22.9,176,6.8,71.0,8.0,50.0,40.0,2,29752,76411,61295,137706,125.0,4.6,58297,74.5,91,23,5,6,42,94,50,13,assault
8,32,1,0,4,23.72299,90.40398,chawkbazar,dhaka,dhaka,32.7,27.8,23.0,113,0.9,64.0,9.0,7.0,39.0,2,20738,53355,44854,98209,119.0,4.7,44734,63.2,39,5,4,1,15,36,17,9,rape
4,17,6,1,4,23.705661,90.407228,bangshal,dhaka,dhaka,28.7,25.5,22.2,359,24.2,94.0,5.0,93.0,38.0,1,20571,52849,44938,97787,118.0,4.8,38256,60.6,24,8,5,1,14,28,17,7,murder
12,50,6,1,2,23.740822,90.359309,dhanmondi,dhaka,dhaka,30.9,28.0,25.1,116,0.5,65.0,10.0,7.0,37.0,3,43280,102902,83867,186769,123.0,4.3,64300,66.2,84,16,11,5,48,104,49,24,robbery
5,19,1,0,3,23.9225,90.322672,ashulia,dhaka,dhaka,35.5,33.1,30.7,143,0.3,60.0,9.0,35.0,41.0,1,15309,34415,27816,62231,124.0,4.1,28609,72.4,27,5,2,0,8,24,6,2,kidnap
4,14,5,1,4,23.710235,90.506352,demra,dhaka,dhaka,37.1,35.1,33.0,386,28.9,80.0,8.0,86.0,45.0,1,9417,24303,20451,44754,119.0,4.8,26873,63.9,19,7,1,3,7,30,6,4,murder
5,21,6,1,2,23.900695,90.331099,ashulia,dhaka,dhaka,31.0,27.2,23.4,176,3.1,88.0,7.0,50.0,40.0,1,24249,54998,44255,99253,124.0,4.1,35752,75.6,72,7,15,6,29,73,27,9,assault
1,3,2,0,3,23.880031,90.274291,savar,dhaka,dhaka,33.1,28.2,23.2,113,0.2,56.0,9.0,26.0,39.0,3,18015,46400,39620,86020,117.0,4.8,48228,67.1,67,9,7,8,25,43,31,12,robbery
6,24,2,0,0,23.898154,90.227093,dhamrai,dhaka,dhaka,30.6,27.1,23.7,113,1.7,53.0,8.0,26.0,36.0,2,11267,27009,22303,49312,121.0,4.4,16604,60.7,18,3,4,3,10,23,8,4,rape
9,38,5,1,4,23.900881,90.236856,dhamrai,dhaka,dhaka,30.2,25.4,20.5,356,8.8,76.0,7.0,50.0,38.0,2,31133,77910,63413,141323,123.0,4.5,49382,65.8,71,10,4,2,32,53,29,8,assault
4,14,6,1,0,23.750031,90.369408,hazaribagh,dhaka,dhaka,37.2,32.8,28.4,308,21.5,85.0,6.0,93.0,46.0,1,22952,59338,49851,109189,119.0,4.8,45963,54.9,30,10,4,1,17,29,21,6,murder
10,38,6,1,4,23.735891,90.415916,uttarkhan,dhaka,dhaka,33.6,30.1,26.6,176,8.0,81.0,8.0,50.0,42.0,2,25636,67623,55184,122807,123.0,4.8,61213,84.9,82,28,10,6,42,81,44,24,robbery
12,46,6,1,0,23.701655,90.506883,demra,dhaka,dhaka,28.8,25.5,22.1,308,36.5,95.0,5.0,95.0,38.0,3,6279,15039,12708,27747,118.0,4.4,11982,47.3,9,1,1,2,4,7,3,0,bodyfound
9,36,4,0,3,23.765294,90.417295,rampura,dhaka,dhaka,31.8,27.7,23.6,116,1.2,57.0,9.0,14.0,38.0,2,28973,67673,58246,125919,116.0,4.3,45357,66.8,69,22,12,7,34,79,31,15,robbery
2,6,5,1,4,23.909939,90.32494,ashulia,dhaka,dhaka,27.2,24.2,21.1,176,14.8,70.0,7.0,54.0,34.0,3,9152,21539,17424,38963,124.0,4.3,22740,71.9,18,4,4,3,4,17,3,2,kidnap
7,26,5,1,2,23.846087,90.274506,savar,dhaka,dhaka,32.0,28.4,24.8,116,0.1,52.0,10.0,22.0,37.0,2,17320,41042,34172,75214,120.0,4.3,38144,66.7,44,9,3,8,26,26,15,7,robbery
7,27,4,0,3,23.789591,90.428014,gulshan,dhaka,dhaka,32.8,28.7,24.5,116,0.7,66.0,9.0,4.0,39.0,2,31832,71394,57450,128844,124.0,4.0,47590,76.7,74,23,16,7,41,89,35,20,robbery
6,22,5,1,3,23.76293,90.41633,rampura,dhaka,dhaka,32.0,29.5,26.9,113,0.8,53.0,9.0,17.0,37.0,2,22031,54302,46417,100719,117.0,4.6,52625,80.7,64,19,7,5,23,60,26,4,robbery
4,17,1,0,4,23.867983,90.276658,savar,dhaka,dhaka,36.1,31.9,27.8,116,0.2,58.0,8.0,21.0,42.0,1,12812,32994,27792,60786,119.0,4.7,34594,61.1,20,4,1,1,9,17,8,1,rape
11,43,1,0,0,23.736111,90.424077,bangshal,dhaka,dhaka,29.5,26.4,23.4,308,37.1,81.0,4.0,96.0,38.0,2,7270,16839,14529,31368,116.0,4.3,17341,46.3,12,0,0,2,5,8,6,2,bodyfound
5,21,5,1,1,23.725679,90.371097,buet,dhaka,dhaka,36.0,32.5,29.1,176,3.3,80.0,6.0,51.0,44.0,1,12178,29063,24503,53566,119.0,4.4,32994,68.6,23,1,0,2,9,29,8,3,assault
12,48,2,0,3,23.740778,90.391435,dhanmondi,dhaka,dhaka,35.4,32.9,30.4,176,18.8,79.0,7.0,47.0,43.0,3,12457,29809,24077,53886,124.0,4.3,28775,83.4,30,9,4,4,12,37,10,5,robbery
9,34,2,0,2,23.721893,90.388656,buet,dhaka,dhaka,29.9,25.1,20.2,116,0.4,54.0,10.0,38.0,35.0,2,37374,91658,79353,171011,116.0,4.6,57047,68.7,82,15,14,5,44,81,34,17,robbery
7,28,0,0,0,23.731908,90.388905,bangshal,dhaka,dhaka,32.2,30.2,28.1,353,4.4,84.0,6.0,76.0,41.0,2,10568,26875,22184,49059,121.0,4.6,30536,71.0,22,3,6,5,12,34,12,7,kidnap
4,17,5,1,0,23.859891,90.254168,savar,dhaka,dhaka,32.2,29.2,26.2,353,10.7,80.0,7.0,78.0,40.0,1,7205,16611,14284,30895,116.0,4.3,15004,57.1,7,3,0,0,5,10,4,2,kidnap
5,21,6,1,1,23.757837,90.410298,rampura,dhaka,dhaka,33.1,28.5,24.0,356,15.5,85.0,7.0,60.0,42.0,1,8798,22573,19051,41624,118.0,4.7,21101,79.9,24,8,0,6,12,25,11,3,assault
7,27,6,1,0,23.738182,90.355643,hazaribagh,dhaka,dhaka,29.9,27.3,24.8,386,34.6,92.0,7.0,88.0,39.0,2,14760,32540,27603,60143,118.0,4.1,37790,69.3,22,7,2,2,8,33,14,3,murder
3,11,5,1,2,23.755012,90.357764,dhanmondi,dhaka,dhaka,37.3,34.8,32.3,176,16.1,88.0,8.0,58.0,46.0,1,27080,61487,52791,114278,116.0,4.2,69258,67.6,55,14,4,7,28,71,34,18,robbery
10,39,5,1,1,23.706734,90.393288,buet,dhaka,dhaka,32.2,29.9,27.6,386,17.4,89.0,5.0,76.0,41.0,2,7991,18294,14932,33226,123.0,4.2,15985,59.0,9,2,0,0,4,14,2,1,bodyfound
2,9,4,0,4,23.709861,90.380443,chawkbazar,dhaka,dhaka,30.5,27.5,24.6,353,16.8,80.0,9.0,45.0,39.0,3,12346,28936,24004,52940,121.0,4.3,19588,63.2,15,4,3,4,9,24,11,1,kidnap
6,22,5,1,0,23.725277,90.407379,aftabnagar,dhaka,dhaka,27.5,24.9,22.3,176,19.0,81.0,7.0,72.0,36.0,2,12902,32566,27495,60061,118.0,4.7,37396,67.1,24,3,2,1,13,20,11,5,kidnap
4,18,4,0,0,23.737639,90.375673,hazaribagh,dhaka,dhaka,34.8,30.2,25.7,176,5.8,72.0,7.0,43.0,42.0,1,6920,17221,14967,32188,115.0,4.7,18539,72.8,19,3,1,3,9,20,6,2,kidnap
6,22,1,0,0,23.728449,90.416504,aftabnagar,dhaka,dhaka,38.7,35.4,32.1,143,1.1,69.0,10.0,18.0,46.0,2,19104,42848,36091,78939,119.0,4.1,40420,55.2,24,9,3,1,11,20,10,3,rape
7,28,4,0,4,23.725638,90.389667,bangshal,dhaka,dhaka,34.4,30.6,26.8,143,1.5,65.0,8.0,32.0,41.0,2,14404,35327,29347,64674,120.0,4.5,30981,53.7,19,5,0,2,6,12,8,3,rape
3,10,3,0,0,23.719246,90.385848,chawkbazar,dhaka,dhaka,36.9,32.5,28.0,143,1.9,58.0,9.0,8.0,43.0,1,9934,22471,18002,40473,125.0,4.1,20425,56.5,8,4,0,2,5,22,8,4,rape
3,13,6,1,0,23.914542,90.213688,dhamrai,dhaka,dhaka,37.1,32.1,27.2,113,0.6,52.0,8.0,16.0,42.0,1,14809,37408,30321,67729,123.0,4.6,33894,58.8,17,7,1,0,12,21,7,2,rape
3,11,5,1,2,23.731535,90.412351,chawkbazar,dhaka,dhaka,37.1,34.3,31.6,113,1.2,60.0,9.0,36.0,43.0,1,31909,78758,66141,144899,119.0,4.5,62252,67.4,63,17,8,2,21,59,33,10,robbery
4,17,5,1,3,23.758327,90.361556,mohammadpur,dhaka,dhaka,36.9,32.0,27.2,176,15.0,79.0,8.0,55.0,45.0,1,36031,94371,75812,170183,124.0,4.7,67473,78.7,91,16,22,6,55,110,49,18,robbery
10,39,1,0,1,23.787342,90.453385,badda,dhaka,dhaka,29.1,26.9,24.7,308,40.3,86.0,3.0,90.0,38.0,2,11182,27106,22756,49862,119.0,4.5,27082,56.9,12,3,2,2,14,16,8,1,bodyfound
1,4,4,0,3,23.866111,90.271718,dhaka university,dhaka,dhaka,28.7,26.7,24.7,176,11.8,70.0,8.0,58.0,36.0,3,17899,43574,35341,78915,123.0,4.4,40464,70.7,36,11,5,2,18,39,12,9,robbery
